id,premises,target_sentence,conclusion,gold_label,item_id,context,target,brace,condition,response_option,target_inferred,target_note,role_note,meta-llama/Llama-3.1-8B-Instruct_pred_label,meta-llama/Llama-3.1-8B-Instruct_p_entailment,meta-llama/Llama-3.1-8B-Instruct_p_neutral,meta-llama/Llama-3.1-8B-Instruct_p_contradiction
32_aii_bii1_cannot_say_neu,Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal erhalten, weil sie in eine WG gezogen ist.","Es lässt sich nicht sagen, wie oft Linda ein weißes Bücherregal erhalten hat.",unknown,32,aii,bii,1,neutral,cannot say,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,neutral,0.1198,0.651,0.2292
32_aii_bii2_once_pos,Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal erhalten, weil er in eine WG gezogen ist.",Timo hat einmal ein weißes Bücherregal erhalten.,unknown,32,aii,bii,2,positive,once,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,entailment,0.7336,0.044,0.2224
32_aii_bii2_twice_pos,Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal erhalten, weil er in eine WG gezogen ist.",Timo hat mindestens zweimal ein weißes Bücherregal erhalten.,entailment,32,aii,bii,2,positive,twice,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,entailment,0.8412,0.0136,0.1451
32_aii_bii2_cannot_say_pos,Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal erhalten, weil er in eine WG gezogen ist.","Es lässt sich nicht sagen, wie oft Timo ein weißes Bücherregal erhalten hat.",unknown,32,aii,bii,2,positive,cannot say,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,neutral,0.1202,0.6389,0.241
33_ai_bi1_once_pos,Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis erfahren, als sie an einem Klassentreffen teilgenommen hat.",Greta hat einmal ein peinliches Geheimnis erfahren.,unknown,33,ai,bi,1,positive,once,False,,,entailment,0.7304,0.1455,0.1241
33_ai_bi1_twice_pos,Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis erfahren, als sie an einem Klassentreffen teilgenommen hat.",Greta hat mindestens zweimal ein peinliches Geheimnis erfahren.,entailment,33,ai,bi,1,positive,twice,False,,,entailment,0.903,0.0134,0.0836
33_ai_bi1_cannot_say_pos,Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis erfahren, als sie an einem Klassentreffen teilgenommen hat.","Es lässt sich nicht sagen, wie oft Greta ein peinliches Geheimnis erfahren hat.",unknown,33,ai,bi,1,positive,cannot say,False,,,neutral,0.0949,0.7144,0.1907
33_ai_bi2_once_neu,Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis erfahren, als er an einem Klassentreffen teilgenommen hat.",Timo hat einmal ein peinliches Geheimnis erfahren.,entailment,33,ai,bi,2,neutral,once,False,,,entailment,0.7948,0.0563,0.1489
33_ai_bi2_twice_neu,Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis erfahren, als er an einem Klassentreffen teilgenommen hat.",Timo hat mindestens zweimal ein peinliches Geheimnis erfahren.,unknown,33,ai,bi,2,neutral,twice,False,,,entailment,0.9151,0.0058,0.0791
33_ai_bi2_cannot_say_neu,Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis erfahren, als er an einem Klassentreffen teilgenommen hat.","Es lässt sich nicht sagen, wie oft Timo ein peinliches Geheimnis erfahren hat.",unknown,33,ai,bi,2,neutral,cannot say,False,,,neutral,0.0951,0.6883,0.2166
33_ai_bii1_once_neu,Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis preisgegeben, als sie an einem Klassentreffen teilgenommen hat.",Greta hat einmal ein peinliches Geheimnis preisgegeben.,entailment,33,ai,bii,1,neutral,once,False,,,entailment,0.8467,0.0137,0.1396
33_ai_bii1_twice_neu,Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis preisgegeben, als sie an einem Klassentreffen teilgenommen hat.",Greta hat mindestens zweimal ein peinliches Geheimnis preisgegeben.,unknown,33,ai,bii,1,neutral,twice,False,,,entailment,0.8964,0.0072,0.0964
33_ai_bii1_cannot_say_neu,Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis preisgegeben, als sie an einem Klassentreffen teilgenommen hat.","Es lässt sich nicht sagen, wie oft Greta ein peinliches Geheimnis preisgegeben hat.",unknown,33,ai,bii,1,neutral,cannot say,False,,,neutral,0.1123,0.7398,0.1479
33_ai_bii2_once_pos,Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis preisgegeben, als er an einem Klassentreffen teilgenommen hat.",Timo hat einmal ein peinliches Geheimnis preisgegeben.,unknown,33,ai,bii,2,positive,once,False,,,entailment,0.8861,0.0023,0.1116
33_ai_bii2_twice_pos,Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis preisgegeben, als er an einem Klassentreffen teilgenommen hat.",Timo hat mindestens zweimal ein peinliches Geheimnis preisgegeben.,entailment,33,ai,bii,2,positive,twice,False,,,entailment,0.9027,0.003,0.0943
33_ai_bii2_cannot_say_pos,Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis preisgegeben, als er an einem Klassentreffen teilgenommen hat.","Es lässt sich nicht sagen, wie oft Timo ein peinliches Geheimnis preisgegeben hat.",unknown,33,ai,bii,2,positive,cannot say,False,,,neutral,0.1057,0.7366,0.1577
33_aii_bi1_once_neu,Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis erfahren, als sie an einem Klassentreffen teilgenommen hat.",Greta hat einmal ein peinliches Geheimnis erfahren.,entailment,33,aii,bi,1,neutral,once,False,,,entailment,0.7331,0.1159,0.151
33_aii_bi1_twice_neu,Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis erfahren, als sie an einem Klassentreffen teilgenommen hat.",Greta hat mindestens zweimal ein peinliches Geheimnis erfahren.,unknown,33,aii,bi,1,neutral,twice,False,,,entailment,0.9128,0.0064,0.0808
33_aii_bi1_cannot_say_neu,Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis erfahren, als sie an einem Klassentreffen teilgenommen hat.","Es lässt sich nicht sagen, wie oft Greta ein peinliches Geheimnis erfahren hat.",unknown,33,aii,bi,1,neutral,cannot say,False,,,neutral,0.098,0.7056,0.1964
33_aii_bi2_once_pos,Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis erfahren, als er an einem Klassentreffen teilgenommen hat.",Timo hat einmal ein peinliches Geheimnis erfahren.,unknown,33,aii,bi,2,positive,once,False,,,entailment,0.7819,0.0623,0.1558
33_aii_bi2_twice_pos,Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis erfahren, als er an einem Klassentreffen teilgenommen hat.",Timo hat mindestens zweimal ein peinliches Geheimnis erfahren.,entailment,33,aii,bi,2,positive,twice,False,,,entailment,0.9207,0.004,0.0753
33_aii_bi2_cannot_say_pos,Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis erfahren, als er an einem Klassentreffen teilgenommen hat.","Es lässt sich nicht sagen, wie oft Timo ein peinliches Geheimnis erfahren hat.",unknown,33,aii,bi,2,positive,cannot say,False,,,neutral,0.0939,0.6721,0.234
33_aii_bii1_once_pos,Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis preisgegeben, als sie an einem Klassentreffen teilgenommen hat.",Greta hat einmal ein peinliches Geheimnis preisgegeben.,unknown,33,aii,bii,1,positive,once,False,,,entailment,0.8589,0.0058,0.1353
33_aii_bii1_twice_pos,Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis preisgegeben, als sie an einem Klassentreffen teilgenommen hat.",Greta hat mindestens zweimal ein peinliches Geheimnis preisgegeben.,entailment,33,aii,bii,1,positive,twice,False,,,entailment,0.9186,0.0024,0.0791
33_aii_bii1_cannot_say_pos,Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis preisgegeben, als sie an einem Klassentreffen teilgenommen hat.","Es lässt sich nicht sagen, wie oft Greta ein peinliches Geheimnis preisgegeben hat.",unknown,33,aii,bii,1,positive,cannot say,False,,,neutral,0.1035,0.7543,0.1421
33_aii_bii2_once_neu,Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis preisgegeben, als er an einem Klassentreffen teilgenommen hat.",Timo hat einmal ein peinliches Geheimnis preisgegeben.,entailment,33,aii,bii,2,neutral,once,False,,,entailment,0.8822,0.0025,0.1153
33_aii_bii2_twice_neu,Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis preisgegeben, als er an einem Klassentreffen teilgenommen hat.",Timo hat mindestens zweimal ein peinliches Geheimnis preisgegeben.,unknown,33,aii,bii,2,neutral,twice,False,,,entailment,0.916,0.0018,0.0822
33_aii_bii2_cannot_say_neu,Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis preisgegeben, als er an einem Klassentreffen teilgenommen hat.","Es lässt sich nicht sagen, wie oft Timo ein peinliches Geheimnis preisgegeben hat.",unknown,33,aii,bii,2,neutral,cannot say,False,,,neutral,0.0989,0.7264,0.1747
34_ai_bi1_once_pos,Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt bekommen, weil sie an einem Frisurenwettbewerb teilgenommen hat.",Sabine hat einmal einen neuen Haarschnitt bekommen.,unknown,34,ai,bi,1,positive,once,False,,,entailment,0.8405,0.047,0.1125
34_ai_bi1_twice_pos,Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt bekommen, weil sie an einem Frisurenwettbewerb teilgenommen hat.",Sabine hat mindestens zweimal einen neuen Haarschnitt bekommen.,entailment,34,ai,bi,1,positive,twice,False,,,entailment,0.8773,0.0164,0.1063
34_ai_bi1_cannot_say_pos,Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt bekommen, weil sie an einem Frisurenwettbewerb teilgenommen hat.","Es lässt sich nicht sagen, wie oft Sabine einen neuen Haarschnitt bekommen hat.",unknown,34,ai,bi,1,positive,cannot say,False,,,neutral,0.1298,0.6232,0.247
34_ai_bi2_once_neu,Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt bekommen, weil er an einem Frisurenwettbewerb teilgenommen hat.",Timo hat einmal einen neuen Haarschnitt bekommen.,entailment,34,ai,bi,2,neutral,once,False,,,entailment,0.7971,0.0629,0.14
34_ai_bi2_twice_neu,Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt bekommen, weil er an einem Frisurenwettbewerb teilgenommen hat.",Timo hat mindestens zweimal einen neuen Haarschnitt bekommen.,unknown,34,ai,bi,2,neutral,twice,False,,,entailment,0.8825,0.01,0.1075
34_ai_bi2_cannot_say_neu,Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt bekommen, weil er an einem Frisurenwettbewerb teilgenommen hat.","Es lässt sich nicht sagen, wie oft Timo einen neuen Haarschnitt bekommen hat.",unknown,34,ai,bi,2,neutral,cannot say,False,,,neutral,0.1313,0.5963,0.2723
34_ai_bii1_once_neu,Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt kreiert, weil sie an einem Frisurenwettbewerb teilgenommen hat.",Sabine hat einmal einen neuen Haarschnitt kreiert.,entailment,34,ai,bii,1,neutral,once,False,,,entailment,0.8122,0.0578,0.1301
34_ai_bii1_twice_neu,Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt kreiert, weil sie an einem Frisurenwettbewerb teilgenommen hat.",Sabine hat mindestens zweimal einen neuen Haarschnitt kreiert.,unknown,34,ai,bii,1,neutral,twice,False,,,entailment,0.8566,0.0261,0.1173
34_ai_bii1_cannot_say_neu,Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt kreiert, weil sie an einem Frisurenwettbewerb teilgenommen hat.","Es lässt sich nicht sagen, wie oft Sabine einen neuen Haarschnitt kreiert hat.",unknown,34,ai,bii,1,neutral,cannot say,False,,,neutral,0.1364,0.601,0.2627
34_ai_bii2_once_pos,Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt kreiert, weil er an einem Frisurenwettbewerb teilgenommen hat.",Timo hat einmal einen neuen Haarschnitt kreiert.,unknown,34,ai,bii,2,positive,once,False,,,entailment,0.7806,0.0616,0.1578
34_ai_bii2_twice_pos,Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt kreiert, weil er an einem Frisurenwettbewerb teilgenommen hat.",Timo hat mindestens zweimal einen neuen Haarschnitt kreiert.,entailment,34,ai,bii,2,positive,twice,False,,,entailment,0.8747,0.0112,0.1141
34_ai_bii2_cannot_say_pos,Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt kreiert, weil er an einem Frisurenwettbewerb teilgenommen hat.","Es lässt sich nicht sagen, wie oft Timo einen neuen Haarschnitt kreiert hat.",unknown,34,ai,bii,2,positive,cannot say,False,,,neutral,0.1296,0.5982,0.2722
34_aii_bi1_once_neu,Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt bekommen, weil sie an einem Frisurenwettbewerb teilgenommen hat.",Sabine hat einmal einen neuen Haarschnitt bekommen.,entailment,34,aii,bi,1,neutral,once,False,,,entailment,0.8439,0.0363,0.1199
34_aii_bi1_twice_neu,Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt bekommen, weil sie an einem Frisurenwettbewerb teilgenommen hat.",Sabine hat mindestens zweimal einen neuen Haarschnitt bekommen.,unknown,34,aii,bi,1,neutral,twice,False,,,entailment,0.8825,0.01,0.1075
34_aii_bi1_cannot_say_neu,Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt bekommen, weil sie an einem Frisurenwettbewerb teilgenommen hat.","Es lässt sich nicht sagen, wie oft Sabine einen neuen Haarschnitt bekommen hat.",unknown,34,aii,bi,1,neutral,cannot say,False,,,neutral,0.129,0.6244,0.2467
34_aii_bi2_once_pos,Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt bekommen, weil er an einem Frisurenwettbewerb teilgenommen hat.",Timo hat einmal einen neuen Haarschnitt bekommen.,unknown,34,aii,bi,2,positive,once,False,,,entailment,0.7876,0.0703,0.1421
34_aii_bi2_twice_pos,Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt bekommen, weil er an einem Frisurenwettbewerb teilgenommen hat.",Timo hat mindestens zweimal einen neuen Haarschnitt bekommen.,entailment,34,aii,bi,2,positive,twice,False,,,entailment,0.8373,0.0223,0.1405
34_aii_bi2_cannot_say_pos,Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt bekommen, weil er an einem Frisurenwettbewerb teilgenommen hat.","Es lässt sich nicht sagen, wie oft Timo einen neuen Haarschnitt bekommen hat.",unknown,34,aii,bi,2,positive,cannot say,False,,,neutral,0.1244,0.594,0.2816
34_aii_bii1_once_pos,Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt kreiert, weil sie an einem Frisurenwettbewerb teilgenommen hat.",Sabine hat einmal einen neuen Haarschnitt kreiert.,unknown,34,aii,bii,1,positive,once,False,,,entailment,0.8155,0.051,0.1334
34_aii_bii1_twice_pos,Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt kreiert, weil sie an einem Frisurenwettbewerb teilgenommen hat.",Sabine hat mindestens zweimal einen neuen Haarschnitt kreiert.,entailment,34,aii,bii,1,positive,twice,False,,,entailment,0.8798,0.0145,0.1058
34_aii_bii1_cannot_say_pos,Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt kreiert, weil sie an einem Frisurenwettbewerb teilgenommen hat.","Es lässt sich nicht sagen, wie oft Sabine einen neuen Haarschnitt kreiert hat.",unknown,34,aii,bii,1,positive,cannot say,False,,,neutral,0.1331,0.6218,0.2451
34_aii_bii2_once_neu,Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt kreiert, weil er an einem Frisurenwettbewerb teilgenommen hat.",Timo hat einmal einen neuen Haarschnitt kreiert.,entailment,34,aii,bii,2,neutral,once,False,,,entailment,0.8053,0.0444,0.1502
34_aii_bii2_twice_neu,Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt kreiert, weil er an einem Frisurenwettbewerb teilgenommen hat.",Timo hat mindestens zweimal einen neuen Haarschnitt kreiert.,unknown,34,aii,bii,2,neutral,twice,False,,,entailment,0.8353,0.0255,0.1393
34_aii_bii2_cannot_say_neu,Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt kreiert, weil er an einem Frisurenwettbewerb teilgenommen hat.","Es lässt sich nicht sagen, wie oft Timo einen neuen Haarschnitt kreiert hat.",unknown,34,aii,bii,2,neutral,cannot say,False,,,neutral,0.1239,0.5939,0.2822
35_ai_bi1_once_pos,Vorletzte Woche hat Timo Tina fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme ausgeliehen, als sie in einer Kneipe verabredet war.",Tina hat einmal eine kleine Geldsumme ausgeliehen.,unknown,35,ai,bi,1,positive,once,False,,,entailment,0.6637,0.22,0.1163
35_ai_bi1_twice_pos,Vorletzte Woche hat Timo Tina fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme ausgeliehen, als sie in einer Kneipe verabredet war.",Tina hat mindestens zweimal eine kleine Geldsumme ausgeliehen.,entailment,35,ai,bi,1,positive,twice,False,,,entailment,0.8419,0.0474,0.1108
