id,premises,target_sentence,conclusion,gold_label,item_id,context,target,brace,condition,response_option,target_inferred,target_note,role_note,google/gemma-3-12b-it_pred_label,google/gemma-3-12b-it_p_entailment,google/gemma-3-12b-it_p_neutral,google/gemma-3-12b-it_p_contradiction
35_ai_bii2_cannot_say_pos,Vorletzte Woche hat Timo Tina fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme verliehen, als er in einer Kneipe verabredet war.","Es lässt sich nicht sagen, wie oft Timo eine kleine Geldsumme verliehen hat.",unknown,35,ai,bii,2,positive,cannot say,False,,,neutral,0.0513,0.9482,0.0005
35_aii_bi1_once_neu,Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme ausgeliehen, als sie in einer Kneipe verabredet war.",Tina hat einmal eine kleine Geldsumme ausgeliehen.,entailment,35,aii,bi,1,neutral,once,False,,,entailment,0.9996,0.0002,0.0003
35_aii_bi1_twice_neu,Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme ausgeliehen, als sie in einer Kneipe verabredet war.",Tina hat mindestens zweimal eine kleine Geldsumme ausgeliehen.,unknown,35,aii,bi,1,neutral,twice,False,,,entailment,0.9998,0.0,0.0002
35_aii_bi1_cannot_say_neu,Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme ausgeliehen, als sie in einer Kneipe verabredet war.","Es lässt sich nicht sagen, wie oft Tina eine kleine Geldsumme ausgeliehen hat.",unknown,35,aii,bi,1,neutral,cannot say,False,,,neutral,0.0932,0.9054,0.0013
35_aii_bi2_once_pos,Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme ausgeliehen, als er in einer Kneipe verabredet war.",Timo hat einmal eine kleine Geldsumme ausgeliehen.,unknown,35,aii,bi,2,positive,once,False,,,entailment,0.9999,0.0,0.0001
35_aii_bi2_twice_pos,Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme ausgeliehen, als er in einer Kneipe verabredet war.",Timo hat mindestens zweimal eine kleine Geldsumme ausgeliehen.,entailment,35,aii,bi,2,positive,twice,False,,,entailment,0.9996,0.0,0.0004
35_aii_bi2_cannot_say_pos,Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme ausgeliehen, als er in einer Kneipe verabredet war.","Es lässt sich nicht sagen, wie oft Timo eine kleine Geldsumme ausgeliehen hat.",unknown,35,aii,bi,2,positive,cannot say,False,,,neutral,0.0513,0.9481,0.0006
35_aii_bii1_once_pos,Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme verliehen, als sie in einer Kneipe verabredet war.",Tina hat einmal eine kleine Geldsumme verliehen.,unknown,35,aii,bii,1,positive,once,False,,,entailment,0.9999,0.0,0.0001
35_aii_bii1_twice_pos,Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme verliehen, als sie in einer Kneipe verabredet war.",Tina hat mindestens zweimal eine kleine Geldsumme verliehen.,entailment,35,aii,bii,1,positive,twice,False,,,entailment,0.9995,0.0,0.0005
35_aii_bii1_cannot_say_pos,Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme verliehen, als sie in einer Kneipe verabredet war.","Es lässt sich nicht sagen, wie oft Tina eine kleine Geldsumme verliehen hat.",unknown,35,aii,bii,1,positive,cannot say,False,,,neutral,0.0513,0.9481,0.0006
35_aii_bii2_once_neu,Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme verliehen, als er in einer Kneipe verabredet war.",Timo hat einmal eine kleine Geldsumme verliehen.,entailment,35,aii,bii,2,neutral,once,False,,,entailment,1.0,0.0,0.0
35_aii_bii2_twice_neu,Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme verliehen, als er in einer Kneipe verabredet war.",Timo hat mindestens zweimal eine kleine Geldsumme verliehen.,unknown,35,aii,bii,2,neutral,twice,False,,,entailment,0.9994,0.0,0.0006
35_aii_bii2_cannot_say_neu,Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme verliehen, als er in einer Kneipe verabredet war.","Es lässt sich nicht sagen, wie oft Timo eine kleine Geldsumme verliehen hat.",unknown,35,aii,bii,2,neutral,cannot say,False,,,neutral,0.0438,0.9557,0.0005
36_ai_bi1_once_pos,Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Thorsten wieder eine dringende Erinnerung erhalten, während er an einem Projekt gearbeitet hat.",Thorsten hat einmal eine dringende Erinnerung erhalten.,unknown,36,ai,bi,1,positive,once,False,,,entailment,0.9999,0.0,0.0001
36_ai_bi1_twice_pos,Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Thorsten wieder eine dringende Erinnerung erhalten, während er an einem Projekt gearbeitet hat.",Thorsten hat mindestens zweimal eine dringende Erinnerung erhalten.,entailment,36,ai,bi,1,positive,twice,False,,,entailment,1.0,0.0,0.0
36_ai_bi1_cannot_say_pos,Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Thorsten wieder eine dringende Erinnerung erhalten, während er an einem Projekt gearbeitet hat.","Es lässt sich nicht sagen, wie oft Thorsten eine dringende Erinnerung erhalten hat.",unknown,36,ai,bi,1,positive,cannot say,False,,,neutral,0.0782,0.7941,0.1276
36_ai_bi2_once_neu,Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Karl wieder eine dringende Erinnerung erhalten, während er an einem Projekt gearbeitet hat.",Karl hat einmal eine dringende Erinnerung erhalten.,entailment,36,ai,bi,2,neutral,once,False,,,entailment,0.9999,0.0,0.0001
36_ai_bi2_twice_neu,Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Karl wieder eine dringende Erinnerung erhalten, während er an einem Projekt gearbeitet hat.",Karl hat mindestens zweimal eine dringende Erinnerung erhalten.,unknown,36,ai,bi,2,neutral,twice,False,,,entailment,1.0,0.0,0.0
36_ai_bi2_cannot_say_neu,Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Karl wieder eine dringende Erinnerung erhalten, während er an einem Projekt gearbeitet hat.","Es lässt sich nicht sagen, wie oft Karl eine dringende Erinnerung erhalten hat.",unknown,36,ai,bi,2,neutral,cannot say,False,,,neutral,0.0931,0.8693,0.0376
36_ai_bii1_once_neu,Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Thorsten wieder eine dringende Erinnerung verschickt, während er an einem Projekt gearbeitet hat.",Thorsten hat einmal eine dringende Erinnerung verschickt.,entailment,36,ai,bii,1,neutral,once,False,,,entailment,1.0,0.0,0.0
36_ai_bii1_twice_neu,Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Thorsten wieder eine dringende Erinnerung verschickt, während er an einem Projekt gearbeitet hat.",Thorsten hat mindestens zweimal eine dringende Erinnerung verschickt.,unknown,36,ai,bii,1,neutral,twice,False,,,entailment,1.0,0.0,0.0
36_ai_bii1_cannot_say_neu,Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Thorsten wieder eine dringende Erinnerung verschickt, während er an einem Projekt gearbeitet hat.","Es lässt sich nicht sagen, wie oft Thorsten eine dringende Erinnerung verschickt hat.",unknown,36,ai,bii,1,neutral,cannot say,False,,,neutral,0.0944,0.7383,0.1673
36_ai_bii2_once_pos,Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Karl wieder eine dringende Erinnerung verschickt, während er an einem Projekt gearbeitet hat.",Karl hat einmal eine dringende Erinnerung verschickt.,unknown,36,ai,bii,2,positive,once,False,,,entailment,1.0,0.0,0.0
36_ai_bii2_twice_pos,Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Karl wieder eine dringende Erinnerung verschickt, während er an einem Projekt gearbeitet hat.",Karl hat mindestens zweimal eine dringende Erinnerung verschickt.,entailment,36,ai,bii,2,positive,twice,False,,,entailment,1.0,0.0,0.0
36_ai_bii2_cannot_say_pos,Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Karl wieder eine dringende Erinnerung verschickt, während er an einem Projekt gearbeitet hat.","Es lässt sich nicht sagen, wie oft Karl eine dringende Erinnerung verschickt hat.",unknown,36,ai,bii,2,positive,cannot say,False,,,neutral,0.0767,0.7829,0.1404
36_aii_bi1_once_neu,Vor einem Monat hat Thorsten Karl eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Thorsten wieder eine dringende Erinnerung erhalten, während er an einem Projekt gearbeitet hat.",Thorsten hat einmal eine dringende Erinnerung erhalten.,entailment,36,aii,bi,1,neutral,once,False,,,entailment,0.9998,0.0,0.0002
36_aii_bi1_twice_neu,Vor einem Monat hat Thorsten Karl eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Thorsten wieder eine dringende Erinnerung erhalten, während er an einem Projekt gearbeitet hat.",Thorsten hat mindestens zweimal eine dringende Erinnerung erhalten.,unknown,36,aii,bi,1,neutral,twice,False,,,entailment,1.0,0.0,0.0
36_aii_bi1_cannot_say_neu,Vor einem Monat hat Thorsten Karl eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Thorsten wieder eine dringende Erinnerung erhalten, während er an einem Projekt gearbeitet hat.","Es lässt sich nicht sagen, wie oft Thorsten eine dringende Erinnerung erhalten hat.",unknown,36,aii,bi,1,neutral,cannot say,False,,,neutral,0.0714,0.7677,0.1609
36_aii_bi2_once_pos,Vor einem Monat hat Thorsten Karl eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Karl wieder eine dringende Erinnerung erhalten, während er an einem Projekt gearbeitet hat.",Karl hat einmal eine dringende Erinnerung erhalten.,unknown,36,aii,bi,2,positive,once,False,,,entailment,0.9999,0.0,0.0001
36_aii_bi2_twice_pos,Vor einem Monat hat Thorsten Karl eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Karl wieder eine dringende Erinnerung erhalten, während er an einem Projekt gearbeitet hat.",Karl hat mindestens zweimal eine dringende Erinnerung erhalten.,entailment,36,aii,bi,2,positive,twice,False,,,entailment,1.0,0.0,0.0
36_aii_bi2_cannot_say_pos,Vor einem Monat hat Thorsten Karl eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Karl wieder eine dringende Erinnerung erhalten, während er an einem Projekt gearbeitet hat.","Es lässt sich nicht sagen, wie oft Karl eine dringende Erinnerung erhalten hat.",unknown,36,aii,bi,2,positive,cannot say,False,,,neutral,0.0705,0.8795,0.05
36_aii_bii1_once_pos,Vor einem Monat hat Thorsten Karl eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Thorsten wieder eine dringende Erinnerung verschickt, während er an einem Projekt gearbeitet hat.",Thorsten hat einmal eine dringende Erinnerung verschickt.,unknown,36,aii,bii,1,positive,once,False,,,entailment,0.9999,0.0,0.0001
36_aii_bii1_twice_pos,Vor einem Monat hat Thorsten Karl eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Thorsten wieder eine dringende Erinnerung verschickt, während er an einem Projekt gearbeitet hat.",Thorsten hat mindestens zweimal eine dringende Erinnerung verschickt.,entailment,36,aii,bii,1,positive,twice,False,,,entailment,1.0,0.0,0.0
36_aii_bii1_cannot_say_pos,Vor einem Monat hat Thorsten Karl eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Thorsten wieder eine dringende Erinnerung verschickt, während er an einem Projekt gearbeitet hat.","Es lässt sich nicht sagen, wie oft Thorsten eine dringende Erinnerung verschickt hat.",unknown,36,aii,bii,1,positive,cannot say,False,,,neutral,0.0933,0.634,0.2727
36_aii_bii2_once_neu,Vor einem Monat hat Thorsten Karl eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Karl wieder eine dringende Erinnerung verschickt, während er an einem Projekt gearbeitet hat.",Karl hat einmal eine dringende Erinnerung verschickt.,entailment,36,aii,bii,2,neutral,once,False,,,entailment,1.0,0.0,0.0
36_aii_bii2_twice_neu,Vor einem Monat hat Thorsten Karl eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Karl wieder eine dringende Erinnerung verschickt, während er an einem Projekt gearbeitet hat.",Karl hat mindestens zweimal eine dringende Erinnerung verschickt.,unknown,36,aii,bii,2,neutral,twice,False,,,entailment,1.0,0.0,0.0
36_aii_bii2_cannot_say_neu,Vor einem Monat hat Thorsten Karl eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Karl wieder eine dringende Erinnerung verschickt, während er an einem Projekt gearbeitet hat.","Es lässt sich nicht sagen, wie oft Karl eine dringende Erinnerung verschickt hat.",unknown,36,aii,bii,2,neutral,cannot say,False,,,neutral,0.0949,0.7503,0.1548
37_ai_bi1_once_pos,Vor vier Jahren hat Karl Judith ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Judith wieder ein maßgefertigtes Bett bekommen, weil sie mit einem Freund zusammen zieht.",Judith hat einmal ein maßgefertigtes Bett bekommen.,unknown,37,ai,bi,1,positive,once,False,,,entailment,0.9999,0.0,0.0001
37_ai_bi1_twice_pos,Vor vier Jahren hat Karl Judith ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Judith wieder ein maßgefertigtes Bett bekommen, weil sie mit einem Freund zusammen zieht.",Judith hat mindestens zweimal ein maßgefertigtes Bett bekommen.,entailment,37,ai,bi,1,positive,twice,False,,,entailment,1.0,0.0,0.0
37_ai_bi1_cannot_say_pos,Vor vier Jahren hat Karl Judith ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Judith wieder ein maßgefertigtes Bett bekommen, weil sie mit einem Freund zusammen zieht.","Es lässt sich nicht sagen, wie oft Judith ein maßgefertigtes Bett bekommen hat.",unknown,37,ai,bi,1,positive,cannot say,False,,,neutral,0.0403,0.9556,0.0042
37_ai_bi2_once_neu,Vor vier Jahren hat Karl Judith ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Karl wieder ein maßgefertigtes Bett bekommen, weil er mit einem Freund zusammen zieht.",Karl hat einmal ein maßgefertigtes Bett bekommen.,entailment,37,ai,bi,2,neutral,once,False,,,entailment,0.9998,0.0,0.0002
37_ai_bi2_twice_neu,Vor vier Jahren hat Karl Judith ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Karl wieder ein maßgefertigtes Bett bekommen, weil er mit einem Freund zusammen zieht.",Karl hat mindestens zweimal ein maßgefertigtes Bett bekommen.,unknown,37,ai,bi,2,neutral,twice,False,,,entailment,0.9999,0.0,0.0001
37_ai_bi2_cannot_say_neu,Vor vier Jahren hat Karl Judith ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Karl wieder ein maßgefertigtes Bett bekommen, weil er mit einem Freund zusammen zieht.","Es lässt sich nicht sagen, wie oft Karl ein maßgefertigtes Bett bekommen hat.",unknown,37,ai,bi,2,neutral,cannot say,False,,,neutral,0.0387,0.9569,0.0044
37_ai_bii1_once_neu,Vor vier Jahren hat Karl Judith ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Judith wieder ein maßgefertigtes Bett konstruiert, weil sie mit einem Freund zusammen zieht.",Judith hat einmal ein maßgefertigtes Bett konstruiert.,entailment,37,ai,bii,1,neutral,once,False,,,entailment,1.0,0.0,0.0
37_ai_bii1_twice_neu,Vor vier Jahren hat Karl Judith ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Judith wieder ein maßgefertigtes Bett konstruiert, weil sie mit einem Freund zusammen zieht.",Judith hat mindestens zweimal ein maßgefertigtes Bett konstruiert.,unknown,37,ai,bii,1,neutral,twice,False,,,entailment,1.0,0.0,0.0
37_ai_bii1_cannot_say_neu,Vor vier Jahren hat Karl Judith ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Judith wieder ein maßgefertigtes Bett konstruiert, weil sie mit einem Freund zusammen zieht.","Es lässt sich nicht sagen, wie oft Judith ein maßgefertigtes Bett konstruiert hat.",unknown,37,ai,bii,1,neutral,cannot say,False,,,neutral,0.057,0.9289,0.0141
37_ai_bii2_once_pos,Vor vier Jahren hat Karl Judith ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Karl wieder ein maßgefertigtes Bett konstruiert, weil er mit einem Freund zusammen zieht.",Karl hat einmal ein maßgefertigtes Bett konstruiert.,unknown,37,ai,bii,2,positive,once,False,,,entailment,1.0,0.0,0.0
37_ai_bii2_twice_pos,Vor vier Jahren hat Karl Judith ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Karl wieder ein maßgefertigtes Bett konstruiert, weil er mit einem Freund zusammen zieht.",Karl hat mindestens zweimal ein maßgefertigtes Bett konstruiert.,entailment,37,ai,bii,2,positive,twice,False,,,entailment,1.0,0.0,0.0
37_ai_bii2_cannot_say_pos,Vor vier Jahren hat Karl Judith ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Karl wieder ein maßgefertigtes Bett konstruiert, weil er mit einem Freund zusammen zieht.","Es lässt sich nicht sagen, wie oft Karl ein maßgefertigtes Bett konstruiert hat.",unknown,37,ai,bii,2,positive,cannot say,False,,,neutral,0.094,0.8916,0.0144
37_aii_bi1_once_neu,Vor vier Jahren hat Judith Karl ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Judith wieder ein maßgefertigtes Bett bekommen, weil sie mit einem Freund zusammen zieht.",Judith hat einmal ein maßgefertigtes Bett bekommen.,entailment,37,aii,bi,1,neutral,once,False,,,entailment,0.9998,0.0,0.0002
37_aii_bi1_twice_neu,Vor vier Jahren hat Judith Karl ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Judith wieder ein maßgefertigtes Bett bekommen, weil sie mit einem Freund zusammen zieht.",Judith hat mindestens zweimal ein maßgefertigtes Bett bekommen.,unknown,37,aii,bi,1,neutral,twice,False,,,entailment,1.0,0.0,0.0
37_aii_bi1_cannot_say_neu,Vor vier Jahren hat Judith Karl ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Judith wieder ein maßgefertigtes Bett bekommen, weil sie mit einem Freund zusammen zieht.","Es lässt sich nicht sagen, wie oft Judith ein maßgefertigtes Bett bekommen hat.",unknown,37,aii,bi,1,neutral,cannot say,False,,,neutral,0.0479,0.9472,0.0049
37_aii_bi2_once_pos,Vor vier Jahren hat Judith Karl ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Karl wieder ein maßgefertigtes Bett bekommen, weil er mit einem Freund zusammen zieht.",Karl hat einmal ein maßgefertigtes Bett bekommen.,unknown,37,aii,bi,2,positive,once,False,,,entailment,0.9997,0.0,0.0003
37_aii_bi2_twice_pos,Vor vier Jahren hat Judith Karl ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Karl wieder ein maßgefertigtes Bett bekommen, weil er mit einem Freund zusammen zieht.",Karl hat mindestens zweimal ein maßgefertigtes Bett bekommen.,entailment,37,aii,bi,2,positive,twice,False,,,entailment,1.0,0.0,0.0
37_aii_bi2_cannot_say_pos,Vor vier Jahren hat Judith Karl ein maßgefertigtes Bett gebaut.,"Vor fünf Wochen hat Karl wieder ein maßgefertigtes Bett bekommen, weil er mit einem Freund zusammen zieht.","Es lässt sich nicht sagen, wie oft Karl ein maßgefertigtes Bett bekommen hat.",unknown,37,aii,bi,2,positive,cannot say,False,,,neutral,0.0357,0.9594,0.0049
